stat_date,parking_lot,total_revenue,temp_revenue,monthly_revenue,entry_count,payment_failure_rate,abnormal_open_count,free_release_count,occupancy_rate
2025-05-23,厦门国金广场,0.0,0.0,0.0,2,0.0,0,0,0.0035
2025-05-24,厦门中航城C07,0.0,0.0,0.0,6,0.0,0,0,0.012
2025-05-24,厦门国金广场,0.0,0.0,0.0,1,0.0,0,0,0.0017
2025-05-25,厦门中航城C07,0.0,0.0,0.0,8,0.0,0,0,0.016
2025-05-25,厦门国金广场,0.0,0.0,0.0,1,0.0,0,0,0.0017
2025-05-26,厦门中航城C07,0.0,0.0,0.0,7,0.0,0,1,0.014
2025-05-26,厦门国金广场,0.0,0.0,0.0,1,0.0,0,0,0.0017
2025-05-27,厦门中航城C07,0.0,0.0,0.0,6,0.0,0,0,0.012
2025-05-27,厦门国金广场,0.0,0.0,0.0,1,0.0,0,0,0.0017
2025-05-28,厦门中航城C07,0.0,0.0,0.0,13,0.0,0,0,0.026
2025-05-28,厦门国金广场,0.0,0.0,0.0,3,0.0,0,0,0.0052
2025-05-29,厦门七星大厦,0.0,0.0,0.0,1,0.0,0,0,0.0048
2025-05-29,厦门中航城C07,0.0,0.0,0.0,30,0.0,0,3,0.06
2025-05-29,厦门国金广场,0.0,0.0,0.0,6,0.0,0,0,0.0104
2025-05-30,厦门中航城C07,0.0,0.0,0.0,130,0.0,0,5,0.26
2025-05-30,厦门国金广场,0.0,0.0,0.0,23,0.0,0,0,0.04
2025-05-30,厦门高林居住区高林一里 A1-1地块商业中心,0.0,0.0,0.0,3,0.0,0,0,0.0333
2025-05-31,厦门中航城C07,0.0,0.0,0.0,425,0.0,0,12,0.6447
2025-05-31,厦门国金广场,0.0,0.0,0.0,41,0.0,0,0,0.0578
2025-05-31,厦门高林居住区高林一里 A1-1地块商业中心,0.0,0.0,0.0,8,0.0,0,0,0.0676
2025-06-01,厦门中航城C07,1244.0,1244.0,0.0,852,0.0,0,80,0.77
2025-06-01,厦门国金广场,2270.0,2270.0,0.0,1362,0.0,0,1041,0.1033
2025-06-01,厦门高林居住区高林一里 A1-1地块商业中心,143.0,143.0,0.0,21,0.0,0,3,0.1111
2025-06-02,厦门中航城C07,1390.0,1390.0,0.0,900,0.0,0,100,0.7032
2025-06-02,厦门国金广场,1555.0,1555.0,0.0,1329,0.0,0,1029,0.1253
2025-06-02,厦门高林居住区高林一里 A1-1地块商业中心,113.0,113.0,0.0,23,0.0,0,4,0.0857
2025-06-03,厦门中航城C07,1711.0,1711.0,0.0,1089,0.0,0,137,0.793
2025-06-03,厦门国金广场,2140.0,2140.0,0.0,2292,0.0,0,1870,0.1721
2025-06-03,厦门高林居住区高林一里 A1-1地块商业中心,458.0,458.0,0.0,53,0.0,0,15,0.1173
2025-06-04,厦门中航城C07,1166.0,1166.0,0.0,558,0.0,0,89,0.3866
2025-06-04,厦门国金广场,2280.0,2280.0,0.0,2180,0.0,0,1738,0.1781
2025-06-04,厦门高林居住区高林一里 A1-1地块商业中心,270.0,270.0,0.0,51,0.0,0,16,0.1201
2025-06-05,厦门中航城C07,649.0,649.0,0.0,850,0.0,0,103,0.6827
2025-06-05,厦门国金广场,2405.0,2405.0,0.0,2313,0.0,0,1825,0.1769
2025-06-05,厦门高林居住区高林一里 A1-1地块商业中心,237.0,237.0,0.0,41,0.0,0,7,0.0987
2025-06-06,厦门中航城C07,1408.0,1408.0,0.0,1005,0.0,0,135,0.909
2025-06-06,厦门国金广场,2630.0,2630.0,0.0,2344,0.0,0,1837,0.1945
2025-06-06,厦门高林居住区高林一里 A1-1地块商业中心,348.0,348.0,0.0,65,0.0,0,20,0.1578
2025-06-07,厦门中航城C07,1189.0,1189.0,0.0,950,0.0,0,115,0.8498
2025-06-07,厦门国金广场,3305.0,3305.0,0.0,1807,0.0041,0,1402,0.1412
2025-06-07,厦门高林居住区高林一里 A1-1地块商业中心,281.0,281.0,0.0,30,0.0,0,3,0.076
2025-06-08,厦门中航城C07,1798.0,1798.0,0.0,982,0.0,0,113,0.746
2025-06-08,厦门国金广场,3050.0,3050.0,0.0,1719,0.0,0,1311,0.1342
2025-06-08,厦门高林居住区高林一里 A1-1地块商业中心,130.0,130.0,0.0,21,0.0,0,2,0.0929
2025-06-09,厦门中航城C07,1668.0,1668.0,0.0,993,0.0,0,89,0.8002
2025-06-09,厦门国金广场,1740.0,1740.0,0.0,2135,0.0,0,1701,0.1831
2025-06-09,厦门高林居住区高林一里 A1-1地块商业中心,295.0,295.0,0.0,44,0.0,0,7,0.1252
2025-06-10,厦门中航城C07,1396.0,1396.0,0.0,1000,0.0,0,102,0.7872
2025-06-10,厦门国金广场,2610.0,2610.0,0.0,2349,0.0,0,1860,0.195
2025-06-10,厦门高林居住区高林一里 A1-1地块商业中心,227.0,227.0,0.0,37,0.0,0,6,0.0997
2025-06-11,厦门中航城C07,1392.0,1392.0,0.0,1002,0.0,0,127,0.7456
2025-06-11,厦门国金广场,2235.0,2235.0,0.0,2266,0.0,0,1819,0.1703
2025-06-11,厦门高林居住区高林一里 A1-1地块商业中心,179.0,179.0,0.0,41,0.0,0,8,0.121
2025-06-12,厦门中航城C07,1291.0,1291.0,0.0,967,0.0,0,113,0.7579
2025-06-12,厦门国金广场,2275.0,2275.0,0.0,2325,0.0,0,1847,0.1883
2025-06-12,厦门高林居住区高林一里 A1-1地块商业中心,204.0,204.0,0.0,35,0.0,0,8,0.0899
2025-06-13,厦门中航城C07,1393.0,1393.0,0.0,1067,0.0,0,121,0.9112
2025-06-13,厦门国金广场,2665.0,2665.0,0.0,2398,0.0,0,1893,0.191
2025-06-13,厦门高林居住区高林一里 A1-1地块商业中心,185.0,185.0,0.0,47,0.0,0,14,0.1413
2025-06-14,厦门七星大厦,0.0,0.0,0.0,1,0.0,0,0,0.0048
2025-06-14,厦门中航城C07,1381.0,1381.0,0.0,1038,0.0,0,114,0.8835
2025-06-14,厦门国金广场,3690.0,3690.0,0.0,1933,0.0,0,1465,0.1432
2025-06-14,厦门高林居住区高林一里 A1-1地块商业中心,345.0,345.0,0.0,32,0.0,0,6,0.1194
2025-06-15,厦门中航城C07,1628.0,1628.0,0.0,994,0.0,0,131,0.7467
2025-06-15,厦门国金广场,2500.0,2500.0,0.0,1670,0.0,0,1299,0.1364
2025-06-15,厦门高林居住区高林一里 A1-1地块商业中心,155.0,155.0,0.0,21,0.0,0,6,0.0737
2025-06-16,厦门中航城C07,1858.0,1858.0,0.0,1059,0.0,0,128,0.7989
2025-06-16,厦门国金广场,2850.0,2850.0,0.0,2399,0.0,0,1939,0.1968
2025-06-16,厦门高林居住区高林一里 A1-1地块商业中心,267.0,267.0,0.0,50,0.0,0,20,0.134
2025-06-17,厦门中航城C07,1343.0,1343.0,0.0,1081,0.0,0,111,0.8332
2025-06-17,厦门国金广场,3130.0,3130.0,0.0,2477,0.0,0,1972,0.1962
2025-06-17,厦门高林居住区高林一里 A1-1地块商业中心,250.0,250.0,0.0,47,0.0,0,11,0.1225
2025-06-18,厦门中航城C07,1373.0,1373.0,0.0,1051,0.0,0,119,0.7751
2025-06-18,厦门国金广场,2990.0,2990.0,0.0,2419,0.0,0,1910,0.1898
2025-06-18,厦门高林居住区高林一里 A1-1地块商业中心,155.0,155.0,0.0,44,0.0,0,13,0.1035
2025-06-19,厦门中航城C07,1350.0,1350.0,0.0,969,0.0,0,105,0.7921
2025-06-19,厦门国金广场,2310.0,2310.0,0.0,2206,0.0,0,1776,0.1734
2025-06-19,厦门高林居住区高林一里 A1-1地块商业中心,232.0,232.0,0.0,46,0.0,0,14,0.1119
2025-06-20,厦门中航城C07,1233.0,1233.0,0.0,1020,0.0,0,93,0.9133
2025-06-20,厦门国金广场,2855.0,2855.0,0.0,2473,0.0,0,1964,0.1984
2025-06-20,厦门高林居住区高林一里 A1-1地块商业中心,228.0,228.0,0.0,34,0.0,0,10,0.1086
2025-06-21,厦门七星大厦,0.0,0.0,0.0,1,0.0,0,0,0.0048
2025-06-21,厦门中航城C07,1920.0,1920.0,0.0,1070,0.0,0,125,0.9152
2025-06-21,厦门国金广场,3290.0,3290.0,0.0,1924,0.0,0,1439,0.1656
2025-06-21,厦门高林居住区高林一里 A1-1地块商业中心,162.0,162.0,0.0,30,0.0,0,8,0.0851
2025-06-22,厦门中航城C07,1674.0,1674.0,0.0,966,0.0,0,153,0.6886
2025-06-22,厦门国金广场,3295.0,3295.0,0.0,1683,0.0,0,1264,0.1454
2025-06-22,厦门高林居住区高林一里 A1-1地块商业中心,143.0,143.0,0.0,26,0.0,0,6,0.1007
2025-06-23,厦门中航城C07,1781.0,1781.0,0.0,1030,0.0,0,106,0.8032
2025-06-23,厦门国金广场,1980.0,1980.0,0.0,2177,0.0,0,1768,0.167
2025-06-23,厦门高林居住区高林一里 A1-1地块商业中心,247.0,247.0,0.0,42,0.0,0,11,0.0899
2025-06-24,厦门七星大厦,0.0,0.0,0.0,1,0.0,0,0,0.0048
2025-06-24,厦门中航城C07,1831.0,1831.0,0.0,1050,0.0,0,105,0.8065
2025-06-24,厦门国金广场,2600.0,2600.0,0.0,2309,0.0,0,1820,0.1884
2025-06-24,厦门高林居住区高林一里 A1-1地块商业中心,237.0,237.0,0.0,44,0.0,0,9,0.1095
2025-06-25,厦门中航城C07,1628.0,1628.0,0.0,1042,0.0,0,113,0.778
2025-06-25,厦门国金广场,2565.0,2565.0,0.0,2376,0.0,0,1883,0.1888
2025-06-25,厦门高林居住区高林一里 A1-1地块商业中心,163.0,163.0,0.0,38,0.0,0,10,0.0911
2025-06-26,厦门七星大厦,0.0,0.0,0.0,2,0.0,0,0,0.0097
2025-06-26,厦门中航城C07,1385.0,1385.0,0.0,1011,0.0,0,120,0.7676
2025-06-26,厦门国金广场,2195.0,2195.0,0.0,2343,0.0,0,1853,0.1845
2025-06-26,厦门高林居住区高林一里 A1-1地块商业中心,218.0,218.0,0.0,49,0.0,0,17,0.0985
2025-06-27,厦门七星大厦,0.0,0.0,0.0,1,0.0,0,0,0.0048
2025-06-27,厦门中航城C07,1537.0,1537.0,0.0,1127,0.0,0,144,0.9564
2025-06-27,厦门国金广场,2760.0,2760.0,0.0,2523,0.0,0,2012,0.197
2025-06-27,厦门高林居住区高林一里 A1-1地块商业中心,242.0,242.0,0.0,45,0.0,0,12,0.0998
2025-06-28,厦门七星大厦,0.0,0.0,0.0,2,0.0,0,0,0.0097
2025-06-28,厦门中航城C07,1595.0,1595.0,0.0,1010,0.0,0,135,0.8731
2025-06-28,厦门国金广场,3010.0,3010.0,0.0,2041,0.0,0,1595,0.123
2025-06-28,厦门高林居住区高林一里 A1-1地块商业中心,150.0,150.0,0.0,20,0.0,0,4,0.0817
2025-06-29,厦门七星大厦,0.0,0.0,0.0,2,0.0,0,0,0.0097
2025-06-29,厦门中航城C07,1544.0,1544.0,0.0,980,0.0,0,140,0.7264
2025-06-29,厦门国金广场,3069.0,3069.0,0.0,1799,0.0,0,1365,0.1467
2025-06-29,厦门高林居住区高林一里 A1-1地块商业中心,73.0,73.0,0.0,22,0.0,0,5,0.0852
2025-06-30,厦门七星大厦,0.0,0.0,0.0,65,0.0,0,0,0.1943
2025-06-30,厦门中航城C07,2039.0,2039.0,0.0,1062,0.0,0,122,0.827
2025-06-30,厦门国金广场,2920.0,2920.0,0.0,2370,0.0,0,1916,0.1923
2025-06-30,厦门高林居住区高林一里 A1-1地块商业中心,272.0,272.0,0.0,43,0.0,0,12,0.1111
2025-07-01,厦门七星大厦,1780.0,1780.0,0.0,365,0.0,0,74,0.3337
2025-07-01,厦门中航城C07,1481.0,1481.0,0.0,1075,0.0,0,152,0.8052
2025-07-01,厦门国金广场,2400.0,2400.0,0.0,2235,0.0,0,1747,0.1863
2025-07-01,厦门高林居住区高林一里 A1-1地块商业中心,181.0,181.0,0.0,37,0.0,0,12,0.102
2025-07-02,厦门七星大厦,2060.0,2060.0,0.0,374,0.0,0,69,0.361
2025-07-02,厦门中航城C07,1564.0,1564.0,0.0,1091,0.0,0,134,0.8133
2025-07-02,厦门国金广场,2653.0,2653.0,0.0,2321,0.0,0,1857,0.1723
2025-07-02,厦门高林居住区高林一里 A1-1地块商业中心,269.0,269.0,0.0,40,0.0,0,5,0.1036
2025-07-03,厦门七星大厦,2080.0,2080.0,0.0,374,0.0,0,67,0.3075
2025-07-03,厦门中航城C07,1645.0,1645.0,0.0,1023,0.0,0,115,0.7832
2025-07-03,厦门国金广场,2675.0,2675.0,0.0,2314,0.0,0,1833,0.1812
2025-07-03,厦门高林居住区高林一里 A1-1地块商业中心,284.0,284.0,0.0,38,0.0,0,11,0.0747
2025-07-04,厦门七星大厦,2055.0,2055.0,0.0,396,0.0,0,87,0.3593
2025-07-04,厦门中航城C07,2012.0,2012.0,0.0,1106,0.0,0,139,0.9379
2025-07-04,厦门国金广场,2665.0,2665.0,0.0,2455,0.0,0,1962,0.1894
2025-07-04,厦门高林居住区高林一里 A1-1地块商业中心,176.0,176.0,0.0,37,0.0,0,8,0.0811
2025-07-05,厦门七星大厦,1325.0,1325.0,0.0,244,0.0,0,60,0.2209
2025-07-05,厦门中航城C07,1632.0,1632.0,0.0,1015,0.0,0,138,0.8498
2025-07-05,厦门国金广场,3452.0,3452.0,0.0,1807,0.0,0,1387,0.1409
2025-07-05,厦门高林居住区高林一里 A1-1地块商业中心,129.0,129.0,0.0,23,0.0,0,6,0.0833
2025-07-06,厦门七星大厦,1060.0,1060.0,0.0,215,0.0,0,47,0.1752
2025-07-06,厦门中航城C07,1682.0,1682.0,0.0,877,0.0,0,124,0.6962
2025-07-06,厦门国金广场,3130.0,3130.0,0.0,1738,0.0,0,1362,0.1253
2025-07-06,厦门高林居住区高林一里 A1-1地块商业中心,144.0,144.0,0.0,31,0.0,0,4,0.1031
2025-07-07,厦门七星大厦,2315.0,2315.0,0.0,391,0.0,0,89,0.3082
2025-07-07,厦门中航城C07,1747.0,1747.0,0.0,1060,0.0,0,156,0.8095
2025-07-07,厦门国金广场,2865.0,2865.0,0.0,2287,0.0,0,1811,0.1852
2025-07-07,厦门高林居住区高林一里 A1-1地块商业中心,243.0,243.0,0.0,46,0.0,0,11,0.1263
2025-07-08,厦门七星大厦,2160.0,2160.0,0.0,391,0.0,0,73,0.3216
2025-07-08,厦门中航城C07,1711.0,1711.0,0.0,1101,0.0,0,130,0.8377
2025-07-08,厦门国金广场,2460.0,2460.0,0.0,2283,0.0,0,1827,0.1676
2025-07-08,厦门高林居住区高林一里 A1-1地块商业中心,313.0,313.0,0.0,38,0.0,0,6,0.1027
2025-07-09,厦门七星大厦,2095.0,2095.0,0.0,375,0.0,0,80,0.3075
2025-07-09,厦门中航城C07,1406.0,1406.0,0.0,1059,0.0,0,132,0.7822
2025-07-09,厦门国金广场,1890.0,1890.0,0.0,2221,0.0,0,1834,0.1526
2025-07-09,厦门高林居住区高林一里 A1-1地块商业中心,127.0,127.0,0.0,35,0.0,0,8,0.1051
2025-07-10,厦门七星大厦,2098.0,2098.0,0.0,364,0.0,0,76,0.2987
2025-07-10,厦门中航城C07,1168.0,1168.0,0.0,970,0.0,0,122,0.7166
2025-07-10,厦门国金广场,2210.0,2210.0,0.0,2214,0.0,0,1840,0.1622
2025-07-10,厦门高林居住区高林一里 A1-1地块商业中心,217.0,217.0,0.0,28,0.0,0,8,0.0988
2025-07-11,厦门七星大厦,1940.0,1940.0,0.0,376,0.0,0,95,0.3334
2025-07-11,厦门中航城C07,906.0,906.0,0.0,1015,0.0,0,139,0.8447
2025-07-11,厦门国金广场,2875.0,2875.0,0.0,2186,0.0,0,1740,0.1811
2025-07-11,厦门高林居住区高林一里 A1-1地块商业中心,213.0,213.0,0.0,31,0.0,0,7,0.0979
2025-07-12,厦门七星大厦,1225.0,1225.0,0.0,238,0.0,0,51,0.2115
2025-07-12,厦门中航城C07,1436.0,1436.0,0.0,994,0.0,0,95,0.8781
2025-07-12,厦门国金广场,2924.0,2924.0,0.0,1730,0.0,0,1323,0.1405
2025-07-12,厦门高林居住区高林一里 A1-1地块商业中心,115.0,115.0,0.0,16,0.0,0,3,0.0741
2025-07-13,厦门七星大厦,1510.0,1510.0,0.0,240,0.0,0,57,0.211
2025-07-13,厦门中航城C07,1456.0,1456.0,0.0,996,0.0,0,168,0.7398
2025-07-13,厦门国金广场,3360.0,3360.0,0.0,1742,0.0,0,1342,0.1319
2025-07-13,厦门高林居住区高林一里 A1-1地块商业中心,194.0,194.0,0.0,23,0.0,0,7,0.0567
2025-07-14,厦门七星大厦,2428.0,2428.0,0.0,423,0.0,0,94,0.3136
2025-07-14,厦门中航城C07,1831.0,1831.0,0.0,1011,0.0,0,133,0.7824
2025-07-14,厦门国金广场,1785.0,1785.0,0.0,2095,0.0,0,1680,0.1592
2025-07-14,厦门高林居住区高林一里 A1-1地块商业中心,208.0,208.0,0.0,41,0.0,0,9,0.1032
2025-07-15,厦门七星大厦,2050.0,2050.0,0.0,391,0.0,0,78,0.2861
2025-07-15,厦门中航城C07,1464.0,1464.0,0.0,1018,0.0,0,127,0.7621
2025-07-15,厦门国金广场,2255.0,2255.0,0.0,2290,0.0,0,1842,0.1697
2025-07-15,厦门高林居住区高林一里 A1-1地块商业中心,278.0,278.0,0.0,41,0.0,0,13,0.0958
2025-07-16,厦门七星大厦,2000.0,2000.0,0.0,390,0.0,0,71,0.3154
2025-07-16,厦门中航城C07,1675.0,1675.0,0.0,1030,0.0,0,121,0.7831
2025-07-16,厦门国金广场,2255.0,2255.0,0.0,2251,0.0,0,1787,0.1891
2025-07-16,厦门高林居住区高林一里 A1-1地块商业中心,160.0,160.0,0.0,32,0.0,0,8,0.0787
2025-07-17,厦门七星大厦,1990.0,1990.0,0.0,392,0.0,0,81,0.3093
2025-07-17,厦门中航城C07,1620.0,1620.0,0.0,974,0.0,0,152,0.6953
2025-07-17,厦门国金广场,2050.0,2050.0,0.0,2244,0.0,0,1834,0.1619
2025-07-17,厦门高林居住区高林一里 A1-1地块商业中心,133.0,133.0,0.0,39,0.0,0,10,0.1191
2025-07-18,厦门七星大厦,1955.0,1955.0,0.0,376,0.0,0,85,0.356
2025-07-18,厦门中航城C07,1666.0,1666.0,0.0,980,0.0,0,133,0.8417
2025-07-18,厦门国金广场,3175.0,3175.0,0.0,2329,0.0,0,1836,0.1832
2025-07-18,厦门高林居住区高林一里 A1-1地块商业中心,337.0,337.0,0.0,43,0.0,0,12,0.0867
2025-07-19,厦门七星大厦,1699.0,1699.0,0.0,231,0.0,0,44,0.2546
2025-07-19,厦门中航城C07,1333.0,1333.0,0.0,922,0.0,0,112,0.8432
2025-07-19,厦门国金广场,3279.0,3279.0,0.0,1840,0.0,0,1443,0.1489
2025-07-19,厦门高林居住区高林一里 A1-1地块商业中心,224.0,224.0,0.0,18,0.0,0,3,0.0452
2025-07-20,厦门七星大厦,1480.0,1480.0,0.0,256,0.0,0,54,0.1974
2025-07-20,厦门中航城C07,1383.0,1383.0,0.0,923,0.0,0,176,0.6794
2025-07-20,厦门国金广场,2788.0,2788.0,0.0,1728,0.0,0,1356,0.1206
2025-07-20,厦门高林居住区高林一里 A1-1地块商业中心,120.0,120.0,0.0,16,0.0,0,4,0.0645
2025-07-21,厦门七星大厦,2315.0,2315.0,0.0,375,0.0,0,87,0.3045
2025-07-21,厦门中航城C07,1677.0,1677.0,0.0,1079,0.0,0,137,0.82
2025-07-21,厦门国金广场,2125.0,2125.0,0.0,2128,0.0,0,1770,0.1539
2025-07-21,厦门高林居住区高林一里 A1-1地块商业中心,252.0,252.0,0.0,37,0.0,0,6,0.1072
2025-07-22,厦门七星大厦,2610.0,2610.0,0.0,425,0.0,0,82,0.3495
2025-07-22,厦门中航城C07,2327.0,2327.0,0.0,1086,0.0,0,123,0.808
2025-07-22,厦门国金广场,2020.0,2020.0,0.0,2243,0.0,0,1825,0.1558
2025-07-22,厦门高林居住区高林一里 A1-1地块商业中心,348.0,348.0,0.0,31,0.0,0,6,0.0935
2025-07-23,厦门七星大厦,2480.0,2480.0,0.0,386,0.0,0,66,0.2999
2025-07-23,厦门中航城C07,1533.0,1533.0,0.0,1045,0.0,0,122,0.7886
2025-07-23,厦门国金广场,2435.0,2435.0,0.0,2320,0.0,0,1927,0.1633
2025-07-23,厦门高林居住区高林一里 A1-1地块商业中心,83.0,83.0,0.0,29,0.0,0,4,0.0655
2025-07-24,厦门七星大厦,2120.0,2120.0,0.0,394,0.0,0,87,0.3009
2025-07-24,厦门中航城C07,1682.0,1682.0,0.0,1040,0.0,0,129,0.8006
2025-07-24,厦门国金广场,2780.0,2780.0,0.0,2285,0.0,0,1843,0.1688
2025-07-24,厦门高林居住区高林一里 A1-1地块商业中心,244.0,244.0,0.0,37,0.0,0,4,0.086
2025-07-25,厦门七星大厦,1845.0,1845.0,0.0,371,0.0,0,90,0.3242
2025-07-25,厦门中航城C07,1683.0,1683.0,0.0,1012,0.0,0,127,0.8477
2025-07-25,厦门国金广场,1910.0,1910.0,0.0,2196,0.0,0,1807,0.1667
2025-07-25,厦门高林居住区高林一里 A1-1地块商业中心,238.0,238.0,0.0,36,0.0,0,9,0.0924
2025-07-26,厦门七星大厦,1475.0,1475.0,0.0,257,0.0,0,55,0.255
2025-07-26,厦门中航城C07,1719.0,1719.0,0.0,982,0.0,0,146,0.8179
2025-07-26,厦门国金广场,3443.0,3443.0,0.0,1778,0.0,0,1344,0.1453
2025-07-26,厦门高林居住区高林一里 A1-1地块商业中心,146.0,146.0,0.0,18,0.0,0,5,0.0498
2025-07-27,厦门七星大厦,1595.0,1595.0,0.0,254,0.0,0,53,0.1822
2025-07-27,厦门中航城C07,1495.0,1495.0,0.0,910,0.0,0,124,0.7175
2025-07-27,厦门国金广场,3223.0,3223.0,0.0,1622,0.0,0,1269,0.111
2025-07-27,厦门高林居住区高林一里 A1-1地块商业中心,286.0,286.0,0.0,28,0.0,0,3,0.126
2025-07-28,厦门七星大厦,2135.0,2135.0,0.0,414,0.0,0,97,0.3135
2025-07-28,厦门中航城C07,2027.0,2027.0,0.0,1027,0.0,0,123,0.7867
2025-07-28,厦门国金广场,1730.0,1730.0,0.0,2125,0.0,0,1754,0.1692
2025-07-28,厦门高林居住区高林一里 A1-1地块商业中心,408.0,408.0,0.0,37,0.0,0,4,0.093
2025-07-29,厦门七星大厦,1700.0,1700.0,0.0,333,0.0,0,77,0.2626
2025-07-29,厦门中航城C07,1930.0,1930.0,0.0,1092,0.0,0,124,0.8139
2025-07-29,厦门国金广场,2375.0,2375.0,0.0,2252,0.0,0,1803,0.1847
2025-07-29,厦门高林居住区高林一里 A1-1地块商业中心,225.0,225.0,0.0,30,0.0,0,6,0.0783
2025-07-30,厦门七星大厦,2245.0,2245.0,0.0,373,0.0,0,58,0.3319
2025-07-30,厦门中航城C07,1827.0,1827.0,0.0,1025,0.0,0,131,0.7756
2025-07-30,厦门国金广场,2190.0,2190.0,0.0,2213,0.0,0,1795,0.1723
2025-07-30,厦门高林居住区高林一里 A1-1地块商业中心,126.0,126.0,0.0,31,0.0,0,5,0.0898
2025-07-31,厦门七星大厦,1730.0,1730.0,0.0,367,0.0,0,73,0.3251
2025-07-31,厦门中航城C07,1681.0,1681.0,0.0,1092,0.0,0,166,0.7825
2025-07-31,厦门国金广场,2115.0,2115.0,0.0,2261,0.0,0,1826,0.1656
2025-07-31,厦门高林居住区高林一里 A1-1地块商业中心,184.0,184.0,0.0,33,0.0,0,5,0.0844
2025-08-01,厦门七星大厦,2325.0,2325.0,0.0,418,0.0,0,92,0.3818
2025-08-01,厦门中航城C07,1555.0,1555.0,0.0,1052,0.0,0,142,0.889
2025-08-01,厦门国金广场,2255.0,2255.0,0.0,2233,0.0,0,1810,0.186
2025-08-01,厦门高林居住区高林一里 A1-1地块商业中心,260.0,260.0,0.0,40,0.0,0,10,0.1094
2025-08-02,厦门七星大厦,1180.0,1180.0,0.0,246,0.0,0,61,0.2119
2025-08-02,厦门中航城C07,1515.0,1515.0,0.0,1037,0.0,0,162,0.8455
2025-08-02,厦门国金广场,2848.0,2848.0,0.0,1841,0.0,0,1443,0.1315
2025-08-02,厦门高林居住区高林一里 A1-1地块商业中心,95.0,95.0,0.0,13,0.0,0,3,0.0461
2025-08-03,厦门七星大厦,1160.0,1160.0,0.0,224,0.0,0,58,0.2027
2025-08-03,厦门中航城C07,1896.0,1896.0,0.0,874,0.0,0,105,0.7474
2025-08-03,厦门国金广场,2350.0,2350.0,0.0,1646,0.0,0,1291,0.1281
2025-08-03,厦门高林居住区高林一里 A1-1地块商业中心,188.0,188.0,0.0,21,0.0,0,3,0.0888
2025-08-04,厦门七星大厦,2245.0,2245.0,0.0,389,0.0,0,75,0.3132
2025-08-04,厦门中航城C07,1981.0,1981.0,0.0,975,0.0,0,95,0.7746
2025-08-04,厦门国金广场,1440.0,1440.0,0.0,2047,0.0,0,1701,0.1518
2025-08-04,厦门高林居住区高林一里 A1-1地块商业中心,130.0,130.0,0.0,38,0.0,0,10,0.0809
2025-08-05,厦门七星大厦,2045.0,2045.0,0.0,376,0.0,0,78,0.3063
2025-08-05,厦门中航城C07,1673.0,1673.0,0.0,1018,0.0,0,128,0.7773
2025-08-05,厦门国金广场,2235.0,2235.0,0.0,2111,0.0,0,1709,0.1706
2025-08-05,厦门高林居住区高林一里 A1-1地块商业中心,193.0,193.0,0.0,29,0.0,0,9,0.0671
2025-08-06,厦门七星大厦,2020.0,2020.0,0.0,376,0.0,0,87,0.3081
2025-08-06,厦门中航城C07,1994.0,1994.0,0.0,1032,0.0,0,145,0.7808
2025-08-06,厦门国金广场,2360.0,2360.0,0.0,2176,0.0,0,1778,0.1665
2025-08-06,厦门高林居住区高林一里 A1-1地块商业中心,231.0,231.0,0.0,39,0.0,0,9,0.0999
2025-08-07,厦门七星大厦,1735.0,1735.0,0.0,361,0.0,0,78,0.2592
2025-08-07,厦门中航城C07,1632.0,1632.0,0.0,1050,0.0,0,163,0.7978
2025-08-07,厦门国金广场,2055.0,2055.0,0.0,2263,0.0,0,1877,0.1711
2025-08-07,厦门高林居住区高林一里 A1-1地块商业中心,206.0,206.0,0.0,37,0.0,0,9,0.1077
2025-08-08,厦门七星大厦,1715.0,1715.0,0.0,368,0.0,0,84,0.3701
2025-08-08,厦门中航城C07,1932.0,1932.0,0.0,1016,0.0,0,147,0.8577
2025-08-08,厦门国金广场,2615.0,2615.0,0.0,2330,0.0,0,1874,0.1706
2025-08-08,厦门高林居住区高林一里 A1-1地块商业中心,312.0,312.0,0.0,37,0.0,0,8,0.0995
2025-08-09,厦门七星大厦,1550.0,1550.0,0.0,243,0.0,0,52,0.2301
2025-08-09,厦门中航城C07,1346.0,1346.0,0.0,970,0.0,0,181,0.7868
2025-08-09,厦门国金广场,3485.0,3485.0,0.0,1939,0.0,0,1526,0.1399
2025-08-09,厦门高林居住区高林一里 A1-1地块商业中心,289.0,289.0,0.0,24,0.0,0,8,0.055
2025-08-10,厦门七星大厦,1760.0,1760.0,0.0,234,0.0,0,40,0.1757
2025-08-10,厦门中航城C07,1939.0,1939.0,0.0,933,0.0,0,175,0.698
2025-08-10,厦门国金广场,2738.0,2738.0,0.0,1728,0.0,0,1343,0.1366
2025-08-10,厦门高林居住区高林一里 A1-1地块商业中心,258.0,258.0,0.0,28,0.0,0,6,0.096
2025-08-11,厦门七星大厦,2000.0,2000.0,0.0,376,0.0,0,84,0.3329
2025-08-11,厦门中航城C07,2069.0,2069.0,0.0,984,0.0,0,119,0.7685
2025-08-11,厦门国金广场,1855.0,1855.0,0.0,2111,0.0,0,1718,0.1736
2025-08-11,厦门高林居住区高林一里 A1-1地块商业中心,248.0,248.0,0.0,42,0.0,0,5,0.1137
2025-08-12,厦门七星大厦,2015.0,2015.0,0.0,385,0.0,0,83,0.3226
